CUST_ID,CUST_CODE,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
7798,75,56,M,6,0,0,AOSBS,83,30370,10410,9920,10040,13700.1,0.453740533,231,0,0
7810,95,62,M,34,0,0,EWIN,83,31790,7150,13440,11200,25512,0.808493237,211.2,0,0
7834,84,41,M,8,0,0,AOSBS,83,55975,17360,18600,20015,31963.7,0.575858866,505.3,89,13000
7854,95,51,M,13,0,0,TEL,47,27915,14120,2040,11755,24371,0.877700161,317.9,44,2500
7900,95,51,M,14,0,0,TEL,46,22040,4920,7140,9980,10471.8,0.481479129,778.5,0,0
7938,95,61,M,19,0,0,EWIN,82,50960,16150,18320,16490,40836.5,0.803895212,326.9,65,8300
8000,70,38,M,20,0,0,AOSBS,41,14721,4038,9213,1470,10484.02,0.729843081,1607.7,82,93355.8
8013,95,51,M,33,0,0,IOSBS,82,20170,6500,7060,6610,11889.25,0.596888944,327.8,0,0
8014,75,70,M,32,0,0,TEL,74,121154,38280,30064,52810,84821.28,0.709669346,798.1,64,28000
8056,70,60,F,10,0,0,TEL,77,35700,13060,11550,11090,28507.5,0.803571429,987,0,0
8065,70,59,M,23,0,0,AOSBS,70,48755,22725,16240,9790,74678.88,1.543955082,954.2,89,46000
8076,75,52,M,29,0,0,EWIN,79,370137,169530,99116,101491,199195.65,0.550214245,170.9,166,50000
8077,90,54,M,4,0,0,TEL,76,23840,10750,7670,5420,16299.15,0.686205956,810,22,2000
8231,95,53,M,28,0,0,EWIN,76,39960,11380,14210,14370,38839.68,0.976218218,1127.7,28,22580
8236,75,60,M,31,0,0,EWIN,83,328194,105931,105583,116680,162950.22,0.501518066,1287.1,215,23200
8237,95,60,M,2,0,0,TEL,69,285469,185740,44680,55049,91044.96,0.331804714,682.5,0,0
8255,55,64,M,10,0,0,EWIN,30,15070,3690,7270,4110,13415.5,0.890212342,4.6,113,24800
8273,95,64,M,32,0,0,OTHERS,44,28078,7742,13236,7100,24034.7,0.858490633,376.9,43,14500
8286,84,26,M,6,0,0,EWIN,80,56930,18765,21255,16910,27487.11,0.483701212,259.6,111,24600
8340,95,51,F,10,0,0,TEL,57,25280,6950,8130,10200,24227,0.960719937,950,21,9600
8495,84,36,M,18,0,0,AOSBS,68,12954,4294,3620,5040,5094.05,0.40327698,142.8,90,21750
8501,85,32,F,2,0,0,IOSBS,51,25105,2740,7270,15095,13621.84,0.546179645,42,27,870
8519,95,60,M,9,0,0,TEL,8,17000,10,12000,5000,18550,1.091176471,89745,0,0
8522,95,69,M,33,0,0,TEL,71,30276,9880,10866,9530,28639.5,0.945947285,62.6,67,11000
8532,95,58,M,24,0,0,IOSBS,83,123839,57630,34715,31494,107209.89,0.875139415,279.8,62,19500
8534,84,41,F,7,0,0,EWIN,78,15200,5260,5630,4310,13638.5,0.903848684,87.6,69,2860
8593,75,62,M,29,0,0,EWIN,83,97674,34264,30712,32698,65962.6,0.687005754,501.3,60,31900
8600,75,67,F,28,0,0,ESC,75,123841,38530,43291,42020,56584.93,0.468866773,122,65,10000
8618,95,51,M,17,0,0,TEL,79,81394,31240,23424,26730,65361.4,0.80941347,1267.2,19,6700
8637,84,34,M,14,0,0,AOSBS,37,14948,370,3950,10628,16261.6,1.087877977,769.4,11,5000
8688,84,34,M,8,0,0,AOSBS,75,12128,3578,4550,4000,6812,0.569920844,746.3,0,0
8759,95,62,M,33,0,0,EWIN,82,28380,10350,9340,8690,13215.2,0.47516561,210.1,135,5700
8785,95,70,M,33,0,0,OTHERS,83,26780,8870,9000,8910,17107.95,0.644807692,15541.5,0,0
8800,95,44,M,15,0,0,EWIN,79,17570,4310,9030,4230,13826.5,0.788645418,110.6,48,32100
8808,95,53,M,8,0,0,ESC,63,53852,7590,18884,27378,42525.45,0.789672621,0.3,229,31927
8889,35,40,M,22,0,0,AOSBS,81,1229661,660851,279518,289292,987033.34,0.807900177,24.1,278,632827
8957,40,37,M,6,0,0,EWIN,82,162188,45420,55058,61710,123935,0.766795324,333,86,46900
8967,84,33,M,12,0,0,IOSBS,81,77206,21490,32823,22893,60215.95,0.784083491,7.8,127,31692
8979,84,33,M,14,0,0,AOSBS,83,13570,2910,4820,5840,11918.5,0.880508475,271.7,29,1349
9137,95,48,M,16,0,0,TEL,79,12530,3230,4520,4780,6467.43,0.523338388,535,34,1000
9141,95,69,M,36,0,0,TEL,45,23480,1888,14054,7538,14023.78,0.604505111,11.3,24,2500
9142,62,40,M,18,1,0,IOSBS,68,21860,8766,8259,4835,13650.67,0.632281336,687.7,5,3000
9198,75,50,M,10,0,0,TEL,16,28700,5000,5220,18480,3756.5,0.134372822,129.5,0,0
9256,95,47,M,16,0,0,AOSBS,83,53800,15330,19630,18840,29119.84,0.547339033,908.5,0,0
9258,84,33,M,8,0,0,MULTI,74,35478,12620,10384,12474,27002.66,0.763646767,53.7,102,28829
9261,85,29,M,11,0,0,AOSBS,20,23930,2660,20670,600,16181.8,0.684571667,4.9,37,15500
9273,95,65,M,33,0,0,EWIN,82,90788,30350,31280,29158,66681,0.741188263,168.7,60,20500
9311,86,35,M,1,0,0,AOSBS,17,22900,10,3230,19670,27341.1,1.227995633,4.9,46,21900
9326,95,69,M,24,0,0,EWIN,81,27420,11350,8310,7760,17681.5,0.658698031,286.6,70,1000
9350,86,59,M,6,0,0,AOSBS,83,13600,4760,4560,4280,14814.47,1.103824265,75.2,107,12400
9351,85,21,M,2,0,0,IOSBS,65,11140,3850,3590,3700,9109.5,0.820421903,195.6,23,1640
9356,95,55,M,14,0,0,TEL,80,24680,11020,6800,6860,12894.38,0.524488655,1987.9,0,0
9374,35,54,M,25,0,0,EWIN,83,238142,98217,75069,64856,166502.65,0.700651922,9408.1,127,78500
9393,84,37,M,13,0,0,TEL,42,18065,1318,6492,10255,14558.2,0.816396347,312.9,45,940
9504,95,54,F,26,0,0,AOSBS,71,95180,50606,29346,15228,96316.5,1.017309309,392.2,108,52500
9521,95,80,M,14,0,0,ESC,62,17550,4725,7334,5491,0,0,43.5,0,0
9526,50,50,M,32,0,0,IOSBS,54,102210,15130,61830,25250,85636.07,0.846649741,24.5,245,89675
9565,95,53,M,20,0,0,TEL,65,79030,31575,29475,17980,82151.9,1.043298747,4,43,22900
9566,75,57,M,21,0,0,TEL,76,32170,14990,8570,8610,22437,0.702735468,122.6,126,1500
9613,75,59,M,31,0,0,TEL,72,99390,38770,25890,34730,94944.88,0.961564342,26.8,242,67500
9675,84,43,M,17,0,0,EWIN,64,40550,15170,15844,9536,25969.03,0.642639457,18.8,142,14800
9687,75,62,M,38,0,0,AOSBS,83,93131,29916,35775,27440,40115.5,0.436820178,963.7,63,6000
9712,55,20,M,2,0,0,IOSBS,42,21573,6993,2490,12090,18470.34,0.856642099,2.6,70,12650
9726,95,60,F,18,0,0,OTHERS,77,29270,3980,11600,13690,20903.5,0.716211138,39,19,7100
9770,95,48,M,10,0,0,TEL,75,82700,39995,26924,15781,115531.58,1.405823216,3.7,118,73000
9863,95,61,M,4,0,0,TEL,77,48584,13798,13488,21298,43502.33,0.899315207,3415,0,0
9868,95,64,F,11,0,0,TEL,77,37090,11080,12260,13750,19678.48,0.538918307,578.7,83,3600
9929,62,57,M,33,1,0,TEL,72,130030,42610,47580,39840,78910.5,0.612400984,1516,0,0
9945,95,76,M,14,0,0,ESC,67,12678,3238,6230,3210,2617.5,0.219080297,27,200,1080
9949,84,43,M,15,0,0,OTHERS,78,48552,13197,16230,19125,31429.26,0.648979651,202.2,94,39800
9960,84,37,M,18,0,0,AOSBS,81,16080,6380,5410,4290,8919.91,0.560939677,51.9,252,4440
9995,95,59,M,12,0,0,TEL,16,92730,26830,17550,48350,91319,1.009155613,3583.5,6,10000
10012,75,58,M,33,0,0,EWIN,80,326439,94688,121237,110514,269915.75,0.83171205,0.8,181,261372
10052,95,67,M,27,0,0,TEL,67,80794,22699,25824,32271,57940.2,0.723571057,4704.3,29,2000
10061,95,58,M,32,0,0,AOSBS,83,36696,10850,13336,12510,32259.32,0.883729017,1847.8,0,0
10085,95,53,M,30,0,0,TEL,82,42900,11630,18120,13150,16438.56,0.390409324,201.4,0,0
10098,95,53,M,9,0,0,TEL,65,50430,15600,11230,23600,37341.5,0.744626215,1544.5,0,0
10103,95,65,M,7,0,0,ESC,61,10180,2615,6555,1010,4672.16,0.476440079,8,73,3000
10107,90,54,M,1,0,0,IOSBS,28,84210,14150,68540,1520,80468.3,0.955567035,2,0,0
10138,95,81,M,33,0,0,TEL,83,24190,8770,8200,7220,19565.25,0.809642414,1317.2,0,0
10191,85,34,F,1,0,0,IOSBS,56,19380,80,8690,10610,15015.07,0.780963364,1398.5,2,9600
10213,95,57,M,24,0,0,TEL,82,30150,10080,11110,8960,18424.5,0.613416252,357,0,0
10282,95,48,F,5,0,0,AOSBS,34,21480,16110,5020,350,19701,0.91764432,0.5,46,11090
10299,95,72,M,34,0,0,TEL,79,46540,13620,18460,14460,31303.82,0.674125913,1.2,83,2500
10324,75,63,M,22,0,0,OTHERS,55,143820,86870,16790,40160,125236,0.870782923,19.7,79,46500
10332,95,53,M,27,0,0,EWIN,53,14175,6335,3240,4600,7311.18,0.520012698,587.8,0,0
10334,75,54,M,18,0,0,TEL,76,89936,29318,40898,19720,62991.4,0.703793809,987.7,89,27600
10341,84,25,M,6,0,0,AOSBS,68,14960,3430,4400,7130,7806.5,0.52717246,77.9,108,12600
10391,95,56,F,13,0,0,OTHERS,80,44907,13595,12600,18712,36104.5,0.808882802,140,65,14000
10407,75,61,M,31,0,0,EWIN,74,49295,3340,14915,31040,32440.65,0.735960037,343.8,0,0
10468,55,47,M,15,0,0,TEL,65,100160,25120,38380,36660,90487.5,0.905426318,0.7,188,135100
10472,95,47,M,16,0,0,AOSBS,80,29972,10973,11859,7140,21803.28,0.737797945,106,107,15300
10497,75,67,M,34,0,0,EWIN,82,110719,33964,32421,44334,81184.74,0.736998528,7.1,0,0
10542,30,32,M,10,0,0,MULTI,23,34350,210,12840,21300,24720,0.725473071,2.1,35,58913
10555,95,53,M,10,0,0,ESC,77,32208,7770,11978,12460,18656.68,0.594842275,2000.5,103,15500
10558,95,47,M,13,0,0,EWIN,83,40990,11470,15680,13840,27725.06,0.677849719,732.8,154,33800
10573,95,55,M,33,0,0,TEL,75,27060,10440,9400,7220,15695.55,0.583723208,556.1,0,0
10581,85,27,M,3,0,0,TEL,36,31900,9930,15370,6600,28778.76,0.902155486,7,46,10300
10713,95,49,M,21,0,0,TEL,52,46610,11310,15410,19890,29704.55,0.638158121,45.3,45,7100
10744,75,59,M,19,0,0,EWIN,80,151790,47680,51720,52390,120820.15,0.801239541,1635,54,25000
10749,75,60,M,27,0,0,OTHERS,82,116640,38970,36400,41270,94035.5,0.808946331,5.9,287,93000
10759,75,52,M,29,0,0,IOSBS,80,66060,26770,24780,14510,46078.81,0.702252649,403.4,329,21900
10845,95,44,M,11,0,0,IOSBS,61,17746,2412,6556,8778,11793.28,0.669631466,356.4,25,5000
10855,35,30,M,2,0,0,IOSBS,47,104941,5160,69993,29788,112230.4,1.071844179,84.4,61,43100
10889,95,60,M,33,0,0,ESC,83,20540,7110,6300,7130,17244.5,0.845886076,344.8,47,4530
10929,95,47,M,21,0,0,AOSBS,54,27109,2662,9657,14790,16294,0.612785422,173.2,70,4700
10936,30,27,M,9,0,0,AOSBS,64,52007,23722,17125,11160,44655.52,0.863836022,241.3,59,58305
10965,76,45,M,3,0,0,TEL,21,77170,9830,8280,59060,75585,1.006673578,5260,8,18000
10972,84,42,M,24,0,0,EWIN,52,47872,14906,29026,3940,48740.38,1.019392965,1.7,21,12000
10986,75,45,M,6,0,0,IOSBS,83,56051,17648,20368,18035,31923.65,0.579111167,1.4,215,16280
11061,84,38,M,16,0,0,AOSBS,50,24990,4510,7610,12870,15043.5,0.605982393,7.9,110,16500
11084,95,69,M,33,0,0,TEL,73,16280,5290,7530,3460,7890.2,0.507383292,198.1,17,5500
11097,84,42,M,19,0,0,AOSBS,55,48569,25012,8606,14951,34349.1,0.716787251,4.9,68,14900
11107,75,46,M,14,0,0,TEL,61,27570,9210,11175,7185,24257,0.887450127,30,209,37198
11173,75,49,F,13,0,0,EWIN,63,148660,46160,50370,52130,144192,0.969944841,3.4,72,59500
11180,84,35,M,17,0,0,EWIN,80,81618,28540,24068,29010,47652.95,0.585446225,2706.6,93,104900
11220,75,64,M,20,0,0,TEL,36,46480,22100,11610,12770,27405.5,0.589619191,5,181,25870
11244,75,45,F,16,0,0,IOSBS,75,66890,25210,27720,13960,56425.7,0.843858574,1.9,94,36700
11294,35,42,M,21,0,0,EWIN,79,2500522,749188,830890,920444,1979522.9,0.794696027,901.5,106,487100
11316,95,47,F,16,0,0,TEL,73,175545,62770,85220,27555,136660,0.785667493,2565.3,60,49300
11327,95,48,M,24,0,0,TEL,81,14340,4900,5020,4420,8190.1,0.577412831,433.9,64,7700
11339,75,54,M,33,0,0,MULTI,80,175659,58191,59356,58112,141804.28,0.810219118,1315.6,94,91825
11395,95,46,M,27,0,0,AOSBS,76,42899,15064,13635,14200,31004.58,0.723899858,5.4,163,16110
11405,85,22,M,4,0,0,EWIN,48,48820,7050,25350,16420,41187,0.864133552,0.8,148,29875
11419,35,63,M,31,0,0,OTHERS,82,442367,121465,162282,158620,286159.97,0.652080671,1177.6,114,26500
11422,84,42,M,20,0,0,AOSBS,55,30896,9270,8710,12916,26522.27,0.858760681,514.4,46,8000
11445,55,52,M,19,0,0,TEL,82,1146570,326890,470470,349210,892225.5,0.782312026,1508,0,0
11507,75,63,F,23,0,0,OTHERS,80,229420,55780,80770,92870,181077.5,0.7935119,1158.1,233,56500
11559,95,65,M,34,0,0,TEL,28,24655,9835,8275,6545,12738.45,0.532466031,3,0,0
11588,85,38,F,2,0,0,TEL,79,29401,11058,7012,11331,14222.72,0.493953267,569.8,61,9000
11602,35,27,M,9,0,0,AOSBS,78,941060,276480,490770,173810,815903,0.868279387,8.6,407,304755
11611,84,35,F,16,0,0,AOSBS,70,18710,5230,9040,4440,15411.5,0.826910743,141.2,15,1200
11665,85,24,M,4,0,0,MULTI,51,21300,6200,13330,1770,14995.45,0.705889671,0,63,12987.2
11667,70,49,M,1,0,0,IOSBS,23,26095,10,6510,19585,8606.45,0.333644376,0.8,23,1000
11669,95,48,M,21,0,0,AOSBS,75,38670,11720,12450,14500,29749.56,0.77449082,953.7,47,19300
11686,95,45,M,14,0,0,MULTI,81,12698,3974,4130,4594,8851.83,0.705609545,524.5,10,1300
11744,86,59,M,5,0,0,AOSBS,68,39186,14580,12566,12040,29897.4,0.768830705,2162.5,0,0
11807,75,76,M,38,0,0,OTHERS,77,190265,74330,46175,69760,135027.5,0.716356135,1003.5,0,0
11832,95,75,F,34,0,0,TEL,80,17590,6200,4960,6430,11282.5,0.643689596,375,0,0
11847,95,47,M,5,0,0,AOSBS,60,41850,12230,18860,10760,40960.5,0.979701314,345.5,47,17600
11861,95,59,F,6,0,0,OTHERS,83,27560,6220,11080,10260,19981.59,0.732278302,19.5,48,3900
11908,75,59,M,32,0,0,TEL,74,10680,4570,3100,3010,7619,0.717134831,809,0,0
11922,62,59,M,28,1,0,IOSBS,72,312760,124775,131255,56730,300462.2,0.964740376,0,71,659763
11934,95,56,M,16,0,0,TEL,83,29330,9470,10520,9340,18132.88,0.625055574,213,107,6500
11951,95,54,M,30,0,0,TEL,51,41050,6390,16750,17910,35293.5,0.862204629,1515.8,54,14500
11955,55,72,M,5,0,0,TEL,42,2245800,473700,1721400,50700,1941712.5,0.86519837,43,0,0
11986,53,44,M,23,1,0,IOSBS,24,50038,19498,17010,13530,28359.25,0.570751229,4.7,24,11000
12006,84,37,M,19,0,0,AOSBS,34,24143,1960,2864,19319,16224.57,0.682594127,8.1,39,1440
12034,95,73,M,13,0,0,EWIN,80,12942,6389,2748,3805,1870,0.164812239,27596,0,0
12063,90,51,F,4,0,0,TEL,57,72574,12536,10802,49236,40781.15,0.56206286,9.4,102,8300
12065,95,57,M,31,0,0,EWIN,78,39721,15635,13651,10435,28741.48,0.725598046,226.3,77,11300
12088,95,53,M,31,0,0,EWIN,83,32120,9680,11952,10488,20325.07,0.638093711,6.6,197,16866.9
12094,95,67,M,4,0,0,AOSBS,79,33175,8310,12940,11925,27345.5,0.82910324,581.5,22,1800
12111,75,53,M,18,0,0,TEL,64,109080,20812,65798,22470,51698.3,0.481924276,16.2,157,88800
12128,95,52,M,19,0,0,AOSBS,71,15970,6220,6740,3010,9954.5,0.629586725,3.8,0,0
12140,95,61,F,24,0,0,TEL,72,33863,11583,12910,9370,23884.39,0.709753713,1711.6,37,1000
12148,84,32,M,11,0,0,AOSBS,77,27730,8020,9790,9920,19260.65,0.701429859,1379.4,99,6200
12172,75,44,M,22,0,0,EWIN,71,246110,81300,80760,84050,185489,0.753683312,283.5,66,121772
12225,84,35,M,15,0,0,MULTI,82,331669,116234,109505,105930,304478.1,0.920942566,6.3,119,156398
12247,55,46,M,22,0,0,EWIN,78,93968,26874,28088,39006,75010.25,0.804106185,322.8,94,8800
12248,95,51,M,28,0,0,AOSBS,50,113310,12180,51603,49527,99590.72,0.881575854,10.3,32,100210
12272,84,33,M,10,0,0,TEL,78,52548,16690,15780,20078,44786.49,0.856673708,2.7,101,24200
12317,95,47,F,5,0,0,TEL,61,28790,3210,10000,15580,22383.5,0.781295589,127,0,0
12354,75,48,M,5,0,0,TEL,78,196570,81660,56090,58820,107907.6,0.553523427,49,69,22000
12439,75,60,M,16,0,0,EWIN,83,50865,13465,21950,15450,35957.8,0.714396933,3.3,191,14010
12460,75,64,M,29,0,0,TEL,81,83814,27184,26510,30120,68320.65,0.821922948,682.3,0,0
12487,95,54,M,32,0,0,MULTI,82,17540,5090,6810,5640,9601,0.561060433,290.4,221,13280
12526,55,41,M,22,0,0,IOSBS,78,109360,38263,38704,32393,65208.52,0.599657279,1007.9,500,153217.8
12547,95,51,M,32,0,0,EWIN,83,80775,23617,31350,25808,61208.13,0.763950851,9.8,139,41220
12569,95,55,M,24,0,0,AOSBS,67,31040,6600,10710,13730,20845,0.678640464,1.8,61,9600
12594,85,27,M,2,0,0,AOSBS,54,51425,15175,26330,9920,35795.36,0.701319592,3.5,42,5800
12607,75,47,M,25,0,0,TEL,28,15740,2530,4890,8320,18193.53,1.155878653,2.9,45,17750.3
12610,75,58,M,33,0,0,EWIN,73,24490,6740,8930,8820,18195.54,0.760962434,22.3,143,37500
12620,95,67,F,22,0,0,AOSBS,65,75905,19790,24675,31440,56160.81,0.746601805,305.8,69,20000
12622,35,43,M,15,0,0,EWIN,82,321320,92455,137167,91698,239756.25,0.755932559,40003.1,32,536800
12653,95,64,M,33,0,0,TEL,30,10614,6140,4474,10,10512.38,0.999847371,3.9,7,2000
12654,84,38,M,7,0,0,AOSBS,74,53128,20618,19740,12770,41515.5,0.783494579,5.2,173,38500
12670,50,38,M,17,0,0,EWIN,83,176803,32068,79000,65735,156514.81,0.887213283,531.8,239,215890
12707,76,36,F,8,0,0,TEL,46,111300,16210,47470,47620,91506.5,0.824856244,761.5,43,41600
12728,95,60,M,33,0,0,TEL,68,49320,19630,15150,14540,42682.5,0.869880373,185,16,5377
12834,84,41,M,17,0,0,AOSBS,76,48121,13993,17526,16602,36548.37,0.760756634,2,88,22788
12878,35,59,M,24,0,0,IOSBS,83,714641,269580,217580,227481,673874.15,0.946565688,193.9,142,416290
12912,84,27,M,8,0,0,AOSBS,64,45621,14746,19220,11655,38007.95,0.837431227,8.3,77,15990
12926,95,60,M,33,0,0,TEL,39,12170,4980,4670,2520,15197.7,1.248783895,500.5,41,21513
12975,30,35,M,16,0,0,AOSBS,74,32455,10620,10723,11112,13107.59,0.406334617,151,185,14202.5
12995,75,53,M,6,0,0,AOSBS,82,60698,22662,19186,18850,29874.28,0.496791987,0.7,390,56350
13005,75,58,M,7,0,0,ESC,80,86340,24680,30690,30970,53151.45,0.623366342,1.4,110,16310
13010,75,44,F,10,0,0,TEL,64,176940,62640,44500,69800,133347.02,0.755846558,2428.8,58,25000
13055,95,68,M,19,0,0,ESC,23,20623,17033,3120,470,19626.03,0.958154973,7,7,7800
13063,75,51,M,18,0,0,TEL,24,36895,5290,8390,23215,30191.9,0.83051633,1.1,91,41000
13078,35,36,M,17,0,0,AOSBS,36,73958,17700,4870,51388,58090.78,0.793433841,325.8,38,4000
13112,95,74,M,32,0,0,OTHERS,74,105294,44335,45467,15492,69291.18,0.662992953,100.3,136,19400
13122,84,27,M,9,0,0,IOSBS,80,144189,69922,38785,35482,126200.99,0.885698562,12.2,104,25940
13135,75,50,M,17,0,0,TEL,82,68269,20408,25894,21967,55944.78,0.825232243,365.9,61,10900
13162,90,48,M,20,0,0,AOSBS,41,26560,14300,9320,2940,11568,0.440436747,13,0,0
13177,86,46,M,8,0,0,AOSBS,21,12310,2000,10,10310,7706.5,0.657717303,131.7,0,0
13205,50,55,M,16,0,0,TEL,18,25616,3256,17680,4680,17790,0.69448782,717.8,0,0
13210,95,50,M,5,0,0,TEL,63,100266,11500,54416,34350,92434.63,0.937877845,11.8,105,63900
13254,95,49,M,28,0,0,TEL,72,60275,13320,25825,21130,31667.89,0.531030942,6.1,66,5800
13332,85,37,M,15,0,0,ESC,43,19710,8565,5760,5385,8696.32,0.443243024,7.8,105,39163.2
13334,95,56,M,11,0,0,IOSBS,80,52450,11370,16040,25040,46108.53,0.882660248,3396.4,0,0
13356,95,63,M,10,0,0,TEL,51,30104,11568,12470,6066,23553.6,0.782407653,787.2,2,2000
13372,95,54,M,26,0,0,MULTI,44,27926,13307,3347,11272,18552.89,0.669730359,683.2,76,18900
13510,70,55,F,12,0,0,TEL,79,27883,11910,8803,7170,21764.66,0.783081447,337,57,5180
13526,84,42,M,19,0,0,MULTI,64,21370,10130,5450,5790,18004.5,0.853743566,955,27,51860.6
13531,95,63,M,11,0,0,TEL,76,15530,3730,6050,5750,8657.5,0.563908564,670.7,0,0
13538,84,38,M,9,0,0,TEL,33,10960,4140,3180,3640,8012,0.731021898,0,48,6099.5
13558,55,51,M,12,0,0,TEL,73,178908,61503,76245,41160,137004.5,0.766117222,921.2,35,16000
13572,84,38,M,6,0,0,TEL,80,48470,16640,18050,13780,41326.3,0.857154941,7,138,30613
13594,95,45,M,26,0,0,EWIN,83,26040,7690,8720,9630,19016.52,0.731049155,86.4,256,23800
13605,75,45,M,14,0,0,IOSBS,83,214411,60585,68842,84984,210485,0.982435603,2706.4,189,89500
13611,75,58,M,31,0,0,OTHERS,78,70040,19680,17330,33030,74558,1.071430611,1190.2,212,73380
13619,85,40,M,4,0,0,ESC,45,44040,12940,19020,12080,17507.25,0.41251703,3,70,2000
13628,55,52,M,6,0,0,TEL,81,30610,3410,10050,17150,17371.55,0.569799085,27.7,59,8600
13641,84,35,M,13,0,0,AOSBS,52,13346,4910,5646,2790,12627.76,0.946183126,132.1,49,8000
13669,95,46,M,24,0,0,TEL,43,48428,11748,17920,18760,46322.75,0.96065809,7.4,42,20500
13672,55,62,M,15,0,0,ESC,80,403765,135610,127165,140990,301597.69,0.753452355,239.5,164,37000
13684,95,58,M,16,0,0,TEL,79,48376,13218,17488,17670,31862.12,0.663802712,507.9,53,5000
13724,95,59,M,8,0,0,TEL,49,444770,238800,160030,45940,464127,1.043521371,3034,52,511200
13730,75,47,M,13,0,0,TEL,83,113760,42490,40190,31080,101500.5,0.896101442,161.5,92,50300
13758,95,84,M,33,0,0,ESC,60,25980,14040,10930,1010,17687.79,0.68467244,9.8,68,5000
13771,95,81,M,33,0,0,TEL,82,32093,10368,11525,10200,23729.38,0.740640638,1091.6,0,0
13805,75,50,M,18,0,0,TEL,57,73888,24160,22208,27520,45826.96,0.621033997,1085.4,41,5000
13823,84,38,M,17,0,0,AOSBS,62,33198,11712,7479,14007,14569.71,0.440680463,9.1,74,3600
13843,75,64,M,28,0,0,OTHERS,78,103282,38960,22282,42040,71585.86,0.700718228,53.4,86,4000
13861,84,23,M,5,0,0,TEL,21,29060,10,4360,24700,21892,0.761596696,615.2,25,14050
13869,84,41,M,14,0,0,EWIN,83,26290,6800,9360,10130,23626.5,0.905914797,392.9,52,5600
13875,86,47,M,1,0,0,TEL,8,14314,10,10,14314,3797.6,0.301984072,5.5,0,0
13953,84,34,M,14,0,0,TEL,13,94020,6440,4480,83100,144560,1.538608807,1169.7,10,62000
13957,95,45,M,17,0,0,TEL,78,23478,4575,7230,11673,17175.63,0.757278303,165.5,83,12320
13993,95,62,M,22,0,0,TEL,53,29430,13490,11620,4320,17474.5,0.605997282,449.2,0,0
14012,95,80,M,32,0,0,TEL,80,34500,9680,13370,11450,30213.5,0.878072464,1559.4,0,0
14015,84,24,M,6,0,0,AOSBS,56,33136,6190,17116,9830,26833,0.814914293,2.5,50,11558.3
14063,95,51,M,30,0,0,EWIN,79,65401,24188,25643,15570,48242.78,0.746195624,2008.5,0,0
14115,84,41,M,11,0,0,TEL,74,135670,65050,48120,22500,103544.5,0.76409302,16557.2,9,30000
14116,95,53,M,24,0,0,TEL,30,12560,350,250,11960,5792,0.480254777,674,0,0
14121,95,66,M,24,0,0,TEL,78,39850,10580,14810,14460,31333.5,0.789297365,729.5,26,1600
14143,95,58,M,8,0,0,TEL,81,23940,9400,7340,7200,30818.38,1.295671679,9,55,21400
14149,84,37,M,15,0,0,AOSBS,37,25393,10,9520,15873,16769.44,0.666697121,1.1,41,8754
14193,95,56,M,27,0,0,TEL,44,21860,6750,6380,8730,8077.5,0.375914913,9,44,15200
14200,95,77,M,36,0,0,ESC,81,39430,11980,14050,13400,30965.85,0.791170429,619.3,81,10900
14247,95,55,M,32,0,0,AOSBS,82,20570,5490,7960,7120,24876,1.211278561,20,96,22750
14264,50,45,M,24,0,0,AOSBS,74,396283,190485,127943,77855,177767.38,0.450555235,2.4,96,42000
14266,30,52,M,31,0,0,EWIN,25,655043,104300,263100,287643,555291.3,0.847717325,83,18,385040
14278,95,70,M,1,0,0,TEL,70,70955,12615,34540,23800,70726.15,0.997620323,3250,8,13500
14341,84,39,M,20,0,0,EWIN,58,28787,12336,9793,6658,19290.75,0.672204467,29.4,126,16520
14347,95,53,M,23,0,0,TEL,69,67192,17020,24170,26002,14914.5,0.235214014,1230,0,0
14353,95,54,M,9,0,0,TEL,78,42810,15130,10800,16880,36909.83,0.864980846,1115.6,55,14400
14429,95,56,M,23,0,0,TEL,37,25030,5213,9342,10475,4881.75,0.199580104,0.5,34,905
14460,95,54,M,12,0,0,TEL,66,34748,18578,8330,7840,22026.3,0.635901347,1590.4,0,0
14467,95,50,M,19,0,0,TEL,24,42120,3030,17560,21530,26462,0.642497626,9.5,33,6000
14487,95,64,M,30,0,0,TEL,83,67320,12460,23720,31140,51212.4,0.769851456,1280.1,58,8460
14517,95,50,M,6,0,0,EWIN,49,11405,3980,3200,4225,6831.85,0.608667251,9.2,100,8520
14520,85,42,M,3,0,0,AOSBS,63,17490,4740,6450,6300,14447.13,0.837457404,303.7,39,8700
14534,35,49,M,17,0,0,TEL,83,517655,151135,181090,185430,654702.28,1.27243585,8.9,616,308030
14564,85,43,M,19,0,0,IOSBS,77,131370,38930,35030,57410,109151.9,0.834679912,46.5,159,96962
14617,75,51,F,17,0,0,AOSBS,82,88990,21520,36360,31110,57937,0.65723115,40.5,96,18500
14621,95,65,M,27,0,0,EWIN,81,96735,34300,41415,21020,70641.32,0.735158836,268,77,27500
14628,95,45,M,15,0,0,IOSBS,48,38709,13722,20287,4700,20095.66,0.525863753,27.8,0,0
14659,62,66,M,10,1,0,TEL,76,48550,14310,19100,15140,21738.5,0.46299691,634,0,0
