CUST_ID,AGE,GENDER,YRS_W_CLUB,IS_MEMBER,IS_HRS_OWNER,MAJOR_CHANNEL,MTG_NUM,INV,INV_SEG1,INV_SEG2,INV_SEG3,DIV,RR,END_BAL,RECHARGE_TIMES,WITHDRAW_AMOUNT
8237,60,M,2,0,0,TEL,69,285469,185740,44680,55049,91045,0.331805,682.5,0,0
8785,70,M,33,0,0,OTHERS,83,26780,8870,9000,8910,17107.9,0.644808,15541.5,0,0
8255,64,M,10,0,0,EWIN,30,15070,3690,7270,4110,13415.5,0.890212,4.6,113,24800
8273,64,M,32,0,0,OTHERS,44,28078,7742,13236,7100,24034.7,0.858491,376.9,43,14500
8286,26,M,6,0,0,EWIN,80,56930,18765,21255,16910,27487.1,0.483701,259.6,111,24600
8340,51,F,10,0,0,TEL,57,25280,6950,8130,10200,24227,0.96072,950,21,9600
8495,36,M,18,0,0,AOSBS,68,12954,4294,3620,5040,5094.05,0.403277,142.8,90,21750
8501,32,F,2,0,0,IOSBS,51,25105,2740,7270,15095,13621.8,0.54618,42,27,870
9960,37,M,18,0,0,AOSBS,81,16080,6380,5410,4290,8919.91,0.56094,51.9,252,4440
8519,60,M,9,0,0,TEL,8,17000,10,12000,5000,18550,1.09118,89745,0,0
8522,69,M,33,0,0,TEL,71,30276,9880,10866,9530,28639.5,0.945947,62.6,67,11000
8532,58,M,24,0,0,IOSBS,83,123839,57630,34715,31494,107210,0.875139,279.8,62,19500
8534,41,F,7,0,0,EWIN,78,15200,5260,5630,4310,13638.5,0.903849,87.6,69,2860
8593,62,M,29,0,0,EWIN,83,97674,34264,30712,32698,65962.6,0.687006,501.3,60,31900
8600,67,F,28,0,0,ESC,75,123841,38530,43291,42020,56584.9,0.468867,122,65,10000
8618,51,M,17,0,0,TEL,79,81394,31240,23424,26730,65361.4,0.809413,1267.2,19,6700
8637,34,M,14,0,0,AOSBS,37,14948,370,3950,10628,16261.6,1.08788,769.4,11,5000
8800,44,M,15,0,0,EWIN,79,17570,4310,9030,4230,13826.5,0.788645,110.6,48,32100
8808,53,M,8,0,0,ESC,63,53852,7590,18884,27378,42525.4,0.789673,0.3,229,31927
8889,40,M,22,0,0,AOSBS,81,1229660,660851,279518,289292,987033,0.8079,24.1,278,632827
8957,37,M,6,0,0,EWIN,82,162188,45420,55058,61710,123935,0.766795,333,86,46900
8967,33,M,12,0,0,IOSBS,81,77206,21490,32823,22893,60215.9,0.784083,7.8,127,31692
8979,33,M,14,0,0,AOSBS,83,13570,2910,4820,5840,11918.5,0.880508,271.7,29,1349
9137,48,M,16,0,0,TEL,79,12530,3230,4520,4780,6467.43,0.523338,535,34,1000
9141,69,M,36,0,0,TEL,45,23480,1888,14054,7538,14023.8,0.604505,11.3,24,2500
9142,40,M,18,1,0,IOSBS,68,21860,8766,8259,4835,13650.7,0.632281,687.7,5,3000
9198,50,M,10,0,0,TEL,16,28700,5000,5220,18480,3756.5,0.134373,129.5,0,0
9256,47,M,16,0,0,AOSBS,83,53800,15330,19630,18840,29119.8,0.547339,908.5,0,0
9258,33,M,8,0,0,MULTI,74,35478,12620,10384,12474,27002.7,0.763647,53.7,102,28829
9261,29,M,11,0,0,AOSBS,20,23930,2660,20670,600,16181.8,0.684572,4.9,37,15500
9273,65,M,33,0,0,EWIN,82,90788,30350,31280,29158,66681,0.741188,168.7,60,20500
9311,35,M,1,0,0,AOSBS,17,22900,10,3230,19670,27341.1,1.228,4.9,46,21900
9326,69,M,24,0,0,EWIN,81,27420,11350,8310,7760,17681.5,0.658698,286.6,70,1000
9350,59,M,6,0,0,AOSBS,83,13600,4760,4560,4280,14814.5,1.10382,75.2,107,12400
9351,21,M,2,0,0,IOSBS,65,11140,3850,3590,3700,9109.5,0.820422,195.6,23,1640
9356,55,M,14,0,0,TEL,80,24680,11020,6800,6860,12894.4,0.524489,1987.9,0,0
9374,54,M,25,0,0,EWIN,83,238142,98217,75069,64856,166503,0.700652,9408.1,127,78500
9393,37,M,13,0,0,TEL,42,18065,1318,6492,10255,14558.2,0.816396,312.9,45,940
9504,54,F,26,0,0,AOSBS,71,95180,50606,29346,15228,96316.5,1.01731,392.2,108,52500
9521,80,M,14,0,0,ESC,62,17550,4725,7334,5491,0,0,43.5,0,0
9526,50,M,32,0,0,IOSBS,54,102210,15130,61830,25250,85636.1,0.84665,24.5,245,89675
9565,53,M,20,0,0,TEL,65,79030,31575,29475,17980,82151.9,1.0433,4,43,22900
9566,57,M,21,0,0,TEL,76,32170,14990,8570,8610,22437,0.702735,122.6,126,1500
9613,59,M,31,0,0,TEL,72,99390,38770,25890,34730,94944.9,0.961564,26.8,242,67500
9675,43,M,17,0,0,EWIN,64,40550,15170,15844,9536,25969,0.642639,18.8,142,14800
9687,62,M,38,0,0,AOSBS,83,93131,29916,35775,27440,40115.5,0.43682,963.7,63,6000
10107,54,M,1,0,0,IOSBS,28,84210,14150,68540,1520,80468.3,0.955567,2,0,0
9712,20,M,2,0,0,IOSBS,42,21573,6993,2490,12090,18470.3,0.856642,2.6,70,12650
9726,60,F,18,0,0,OTHERS,77,29270,3980,11600,13690,20903.5,0.716211,39,19,7100
9770,48,M,10,0,0,TEL,75,82700,39995,26924,15781,115532,1.40582,3.7,118,73000
9863,61,M,4,0,0,TEL,77,48584,13798,13488,21298,43502.3,0.899315,3415,0,0
9868,64,F,11,0,0,TEL,77,37090,11080,12260,13750,19678.5,0.538918,578.7,83,3600
9929,57,M,33,1,0,TEL,72,130030,42610,47580,39840,78910.5,0.612401,1516,0,0
9945,76,M,14,0,0,ESC,67,12678,3238,6230,3210,2617.5,0.21908,27,200,1080
9949,43,M,15,0,0,OTHERS,78,48552,13197,16230,19125,31429.3,0.64898,202.2,94,39800
9995,59,M,12,0,0,TEL,16,92730,26830,17550,48350,91319,1.00916,3583.5,6,10000
10012,58,M,33,0,0,EWIN,80,326439,94688,121237,110514,269916,0.831712,0.8,181,261372
10052,67,M,27,0,0,TEL,67,80794,22699,25824,32271,57940.2,0.723571,4704.3,29,2000
10061,58,M,32,0,0,AOSBS,83,36696,10850,13336,12510,32259.3,0.883729,1847.8,0,0
10085,53,M,30,0,0,TEL,82,42900,11630,18120,13150,16438.6,0.390409,201.4,0,0
10098,53,M,9,0,0,TEL,65,50430,15600,11230,23600,37341.5,0.744626,1544.5,0,0
10103,65,M,7,0,0,ESC,61,10180,2615,6555,1010,4672.16,0.47644,8,73,3000
10138,81,M,33,0,0,TEL,83,24190,8770,8200,7220,19565.2,0.809642,1317.2,0,0
10191,34,F,1,0,0,IOSBS,56,19380,80,8690,10610,15015.1,0.780963,1398.5,2,9600
10213,57,M,24,0,0,TEL,82,30150,10080,11110,8960,18424.5,0.613416,357,0,0
10282,48,F,5,0,0,AOSBS,34,21480,16110,5020,350,19701,0.917644,0.5,46,11090
10299,72,M,34,0,0,TEL,79,46540,13620,18460,14460,31303.8,0.674126,1.2,83,2500
10324,63,M,22,0,0,OTHERS,55,143820,86870,16790,40160,125236,0.870783,19.7,79,46500
10332,53,M,27,0,0,EWIN,53,14175,6335,3240,4600,7311.18,0.520013,587.8,0,0
10334,54,M,18,0,0,TEL,76,89936,29318,40898,19720,62991.4,0.703794,987.7,89,27600
10341,25,M,6,0,0,AOSBS,68,14960,3430,4400,7130,7806.5,0.527172,77.9,108,12600
10391,56,F,13,0,0,OTHERS,80,44907,13595,12600,18712,36104.5,0.808883,140,65,14000
10407,61,M,31,0,0,EWIN,74,49295,3340,14915,31040,32440.7,0.73596,343.8,0,0
10468,47,M,15,0,0,TEL,65,100160,25120,38380,36660,90487.5,0.905426,0.7,188,135100
10472,47,M,16,0,0,AOSBS,80,29972,10973,11859,7140,21803.3,0.737798,106,107,15300
10497,67,M,34,0,0,EWIN,82,110719,33964,32421,44334,81184.7,0.736998,7.1,0,0
10845,44,M,11,0,0,IOSBS,61,17746,2412,6556,8778,11793.3,0.669631,356.4,25,5000
10542,32,M,10,0,0,MULTI,23,34350,210,12840,21300,24720,0.725473,2.1,35,58913
10555,53,M,10,0,0,ESC,77,32208,7770,11978,12460,18656.7,0.594842,2000.5,103,15500
10558,47,M,13,0,0,EWIN,83,40990,11470,15680,13840,27725.1,0.67785,732.8,154,33800
10573,55,M,33,0,0,TEL,75,27060,10440,9400,7220,15695.5,0.583723,556.1,0,0
10581,27,M,3,0,0,TEL,36,31900,9930,15370,6600,28778.8,0.902155,7,46,10300
10713,49,M,21,0,0,TEL,52,46610,11310,15410,19890,29704.6,0.638158,45.3,45,7100
10744,59,M,19,0,0,EWIN,80,151790,47680,51720,52390,120820,0.80124,1635,54,25000
10749,60,M,27,0,0,OTHERS,82,116640,38970,36400,41270,94035.5,0.808946,5.9,287,93000
10759,52,M,29,0,0,IOSBS,80,66060,26770,24780,14510,46078.8,0.702253,403.4,329,21900
10855,30,M,2,0,0,IOSBS,47,104941,5160,69993,29788,112230,1.07184,84.4,61,43100
10889,60,M,33,0,0,ESC,83,20540,7110,6300,7130,17244.5,0.845886,344.8,47,4530
10929,47,M,21,0,0,AOSBS,54,27109,2662,9657,14790,16294,0.612785,173.2,70,4700
10936,27,M,9,0,0,AOSBS,64,52007,23722,17125,11160,44655.5,0.863836,241.3,59,58305
10965,45,M,3,0,0,TEL,21,77170,9830,8280,59060,75585,1.00667,5260,8,18000
10972,42,M,24,0,0,EWIN,52,47872,14906,29026,3940,48740.4,1.01939,1.7,21,12000
11061,38,M,16,0,0,AOSBS,50,24990,4510,7610,12870,15043.5,0.605982,7.9,110,16500
11084,69,M,33,0,0,TEL,73,16280,5290,7530,3460,7890.2,0.507383,198.1,17,5500
11097,42,M,19,0,0,AOSBS,55,48569,25012,8606,14951,34349.1,0.716787,4.9,68,14900
11107,46,M,14,0,0,TEL,61,27570,9210,11175,7185,24257,0.88745,30,209,37198
11173,49,F,13,0,0,EWIN,63,148660,46160,50370,52130,144192,0.969945,3.4,72,59500
11180,35,M,17,0,0,EWIN,80,81618,28540,24068,29010,47652.9,0.585446,2706.6,93,104900
11220,64,M,20,0,0,TEL,36,46480,22100,11610,12770,27405.5,0.589619,5,181,25870
11244,45,F,16,0,0,IOSBS,75,66890,25210,27720,13960,56425.7,0.843859,1.9,94,36700
11294,42,M,21,0,0,EWIN,79,2500520,749188,830890,920444,1979520,0.794696,901.5,106,487100
11316,47,F,16,0,0,TEL,73,175545,62770,85220,27555,136660,0.785667,2565.3,60,49300
11327,48,M,24,0,0,TEL,81,14340,4900,5020,4420,8190.1,0.577413,433.9,64,7700
11339,54,M,33,0,0,MULTI,80,175659,58191,59356,58112,141804,0.810219,1315.6,94,91825
11395,46,M,27,0,0,AOSBS,76,42899,15064,13635,14200,31004.6,0.7239,5.4,163,16110
11405,22,M,4,0,0,EWIN,48,48820,7050,25350,16420,41187,0.864134,0.8,148,29875
11419,63,M,31,0,0,OTHERS,82,442367,121465,162282,158620,286160,0.652081,1177.6,114,26500
11422,42,M,20,0,0,AOSBS,55,30896,9270,8710,12916,26522.3,0.858761,514.4,46,8000
11445,52,M,19,0,0,TEL,82,1146570,326890,470470,349210,892226,0.782312,1508,0,0
11507,63,F,23,0,0,OTHERS,80,229420,55780,80770,92870,181078,0.793512,1158.1,233,56500
11559,65,M,34,0,0,TEL,28,24655,9835,8275,6545,12738.5,0.532466,3,0,0
11588,38,F,2,0,0,TEL,79,29401,11058,7012,11331,14222.7,0.493953,569.8,61,9000
11602,27,M,9,0,0,AOSBS,78,941060,276480,490770,173810,815903,0.868279,8.6,407,304755
11611,35,F,16,0,0,AOSBS,70,18710,5230,9040,4440,15411.5,0.826911,141.2,15,1200
11665,24,M,4,0,0,MULTI,51,21300,6200,13330,1770,14995.5,0.70589,0,63,12987.2
11667,49,M,1,0,0,IOSBS,23,26095,10,6510,19585,8606.45,0.333644,0.8,23,1000
11669,48,M,21,0,0,AOSBS,75,38670,11720,12450,14500,29749.6,0.774491,953.7,47,19300
11686,45,M,14,0,0,MULTI,81,12698,3974,4130,4594,8851.83,0.70561,524.5,10,1300
11744,59,M,5,0,0,AOSBS,68,39186,14580,12566,12040,29897.4,0.768831,2162.5,0,0
11807,76,M,38,0,0,OTHERS,77,190265,74330,46175,69760,135028,0.716356,1003.5,0,0
11832,75,F,34,0,0,TEL,80,17590,6200,4960,6430,11282.5,0.64369,375,0,0
11847,47,M,5,0,0,AOSBS,60,41850,12230,18860,10760,40960.5,0.979701,345.5,47,17600
11861,59,F,6,0,0,OTHERS,83,27560,6220,11080,10260,19981.6,0.732278,19.5,48,3900
11908,59,M,32,0,0,TEL,74,10680,4570,3100,3010,7619,0.717135,809,0,0
11922,59,M,28,1,0,IOSBS,72,312760,124775,131255,56730,300462,0.96474,0,71,659763
11934,56,M,16,0,0,TEL,83,29330,9470,10520,9340,18132.9,0.625056,213,107,6500
11951,54,M,30,0,0,TEL,51,41050,6390,16750,17910,35293.5,0.862205,1515.8,54,14500
11955,72,M,5,0,0,TEL,42,2245800,473700,1721400,50700,1941710,0.865198,43,0,0
11986,44,M,23,1,0,IOSBS,24,50038,19498,17010,13530,28359.2,0.570751,4.7,24,11000
12006,37,M,19,0,0,AOSBS,34,24143,1960,2864,19319,16224.6,0.682594,8.1,39,1440
12034,73,M,13,0,0,EWIN,80,12942,6389,2748,3805,1870,0.164812,27596,0,0
12063,51,F,4,0,0,TEL,57,72574,12536,10802,49236,40781.1,0.562063,9.4,102,8300
12065,57,M,31,0,0,EWIN,78,39721,15635,13651,10435,28741.5,0.725598,226.3,77,11300
12088,53,M,31,0,0,EWIN,83,32120,9680,11952,10488,20325.1,0.638094,6.6,197,16866.9
12094,67,M,4,0,0,AOSBS,79,33175,8310,12940,11925,27345.5,0.829103,581.5,22,1800
12111,53,M,18,0,0,TEL,64,109080,20812,65798,22470,51698.3,0.481924,16.2,157,88800
12128,52,M,19,0,0,AOSBS,71,15970,6220,6740,3010,9954.5,0.629587,3.8,0,0
12140,61,F,24,0,0,TEL,72,33863,11583,12910,9370,23884.4,0.709754,1711.6,37,1000
12148,32,M,11,0,0,AOSBS,77,27730,8020,9790,9920,19260.7,0.70143,1379.4,99,6200
12172,44,M,22,0,0,EWIN,71,246110,81300,80760,84050,185489,0.753683,283.5,66,121772
12225,35,M,15,0,0,MULTI,82,331669,116234,109505,105930,304478,0.920943,6.3,119,156398
12247,46,M,22,0,0,EWIN,78,93968,26874,28088,39006,75010.2,0.804106,322.8,94,8800
12248,51,M,28,0,0,AOSBS,50,113310,12180,51603,49527,99590.7,0.881576,10.3,32,100210
12272,33,M,10,0,0,TEL,78,52548,16690,15780,20078,44786.5,0.856674,2.7,101,24200
12317,47,F,5,0,0,TEL,61,28790,3210,10000,15580,22383.5,0.781296,127,0,0
12354,48,M,5,0,0,TEL,78,196570,81660,56090,58820,107908,0.553523,49,69,22000
12439,60,M,16,0,0,EWIN,83,50865,13465,21950,15450,35957.8,0.714397,3.3,191,14010
12460,64,M,29,0,0,TEL,81,83814,27184,26510,30120,68320.6,0.821923,682.3,0,0
12487,54,M,32,0,0,MULTI,82,17540,5090,6810,5640,9601,0.56106,290.4,221,13280
12526,41,M,22,0,0,IOSBS,78,109360,38263,38704,32393,65208.5,0.599657,1007.9,500,153218
12547,51,M,32,0,0,EWIN,83,80775,23617,31350,25808,61208.1,0.763951,9.8,139,41220
12569,55,M,24,0,0,AOSBS,67,31040,6600,10710,13730,20845,0.67864,1.8,61,9600
12594,27,M,2,0,0,AOSBS,54,51425,15175,26330,9920,35795.4,0.70132,3.5,42,5800
12607,47,M,25,0,0,TEL,28,15740,2530,4890,8320,18193.5,1.15588,2.9,45,17750.3
12610,58,M,33,0,0,EWIN,73,24490,6740,8930,8820,18195.5,0.760962,22.3,143,37500
12620,67,F,22,0,0,AOSBS,65,75905,19790,24675,31440,56160.8,0.746602,305.8,69,20000
12622,43,M,15,0,0,EWIN,82,321320,92455,137167,91698,239756,0.755933,40003.1,32,536800
12653,64,M,33,0,0,TEL,30,10614,6140,4474,10,10512.4,0.999847,3.9,7,2000
12654,38,M,7,0,0,AOSBS,74,53128,20618,19740,12770,41515.5,0.783495,5.2,173,38500
12670,38,M,17,0,0,EWIN,83,176803,32068,79000,65735,156515,0.887213,531.8,239,215890
12707,36,F,8,0,0,TEL,46,111300,16210,47470,47620,91506.5,0.824856,761.5,43,41600
12728,60,M,33,0,0,TEL,68,49320,19630,15150,14540,42682.5,0.86988,185,16,5377
12834,41,M,17,0,0,AOSBS,76,48121,13993,17526,16602,36548.4,0.760757,2,88,22788
12878,59,M,24,0,0,IOSBS,83,714641,269580,217580,227481,673874,0.946566,193.9,142,416290
12912,27,M,8,0,0,AOSBS,64,45621,14746,19220,11655,38007.9,0.837431,8.3,77,15990
12926,60,M,33,0,0,TEL,39,12170,4980,4670,2520,15197.7,1.24878,500.5,41,21513
12975,35,M,16,0,0,AOSBS,74,32455,10620,10723,11112,13107.6,0.406335,151,185,14202.5
12995,53,M,6,0,0,AOSBS,82,60698,22662,19186,18850,29874.3,0.496792,0.7,390,56350
13005,58,M,7,0,0,ESC,80,86340,24680,30690,30970,53151.4,0.623366,1.4,110,16310
13010,44,F,10,0,0,TEL,64,176940,62640,44500,69800,133347,0.755847,2428.8,58,25000
13162,48,M,20,0,0,AOSBS,41,26560,14300,9320,2940,11568,0.440437,13,0,0
13055,68,M,19,0,0,ESC,23,20623,17033,3120,470,19626,0.958155,7,7,7800
13063,51,M,18,0,0,TEL,24,36895,5290,8390,23215,30191.9,0.830516,1.1,91,41000
13078,36,M,17,0,0,AOSBS,36,73958,17700,4870,51388,58090.8,0.793434,325.8,38,4000
13112,74,M,32,0,0,OTHERS,74,105294,44335,45467,15492,69291.2,0.662993,100.3,136,19400
13122,27,M,9,0,0,IOSBS,80,144189,69922,38785,35482,126201,0.885699,12.2,104,25940
13135,50,M,17,0,0,TEL,82,68269,20408,25894,21967,55944.8,0.825232,365.9,61,10900
13177,46,M,8,0,0,AOSBS,21,12310,2000,10,10310,7706.5,0.657717,131.7,0,0
13205,55,M,16,0,0,TEL,18,25616,3256,17680,4680,17790,0.694488,717.8,0,0
13210,50,M,5,0,0,TEL,63,100266,11500,54416,34350,92434.6,0.937878,11.8,105,63900
13254,49,M,28,0,0,TEL,72,60275,13320,25825,21130,31667.9,0.531031,6.1,66,5800
13332,37,M,15,0,0,ESC,43,19710,8565,5760,5385,8696.32,0.443243,7.8,105,39163.2
13334,56,M,11,0,0,IOSBS,80,52450,11370,16040,25040,46108.5,0.88266,3396.4,0,0
13356,63,M,10,0,0,TEL,51,30104,11568,12470,6066,23553.6,0.782408,787.2,2,2000
13372,54,M,26,0,0,MULTI,44,27926,13307,3347,11272,18552.9,0.66973,683.2,76,18900
13510,55,F,12,0,0,TEL,79,27883,11910,8803,7170,21764.7,0.783081,337,57,5180
13526,42,M,19,0,0,MULTI,64,21370,10130,5450,5790,18004.5,0.853744,955,27,51860.6
13531,63,M,11,0,0,TEL,76,15530,3730,6050,5750,8657.5,0.563909,670.7,0,0
13538,38,M,9,0,0,TEL,33,10960,4140,3180,3640,8012,0.731022,0,48,6099.5
13558,51,M,12,0,0,TEL,73,178908,61503,76245,41160,137004,0.766117,921.2,35,16000
13572,38,M,6,0,0,TEL,80,48470,16640,18050,13780,41326.3,0.857155,7,138,30613
13594,45,M,26,0,0,EWIN,83,26040,7690,8720,9630,19016.5,0.731049,86.4,256,23800
13605,45,M,14,0,0,IOSBS,83,214411,60585,68842,84984,210485,0.982436,2706.4,189,89500
13611,58,M,31,0,0,OTHERS,78,70040,19680,17330,33030,74558,1.07143,1190.2,212,73380
13619,40,M,4,0,0,ESC,45,44040,12940,19020,12080,17507.2,0.412517,3,70,2000
13628,52,M,6,0,0,TEL,81,30610,3410,10050,17150,17371.6,0.569799,27.7,59,8600
13641,35,M,13,0,0,AOSBS,52,13346,4910,5646,2790,12627.8,0.946183,132.1,49,8000
13669,46,M,24,0,0,TEL,43,48428,11748,17920,18760,46322.8,0.960658,7.4,42,20500
13672,62,M,15,0,0,ESC,80,403765,135610,127165,140990,301598,0.753452,239.5,164,37000
13684,58,M,16,0,0,TEL,79,48376,13218,17488,17670,31862.1,0.663803,507.9,53,5000
13724,59,M,8,0,0,TEL,49,444770,238800,160030,45940,464127,1.04352,3034,52,511200
13730,47,M,13,0,0,TEL,83,113760,42490,40190,31080,101500,0.896101,161.5,92,50300
13758,84,M,33,0,0,ESC,60,25980,14040,10930,1010,17687.8,0.684672,9.8,68,5000
13771,81,M,33,0,0,TEL,82,32093,10368,11525,10200,23729.4,0.740641,1091.6,0,0
13805,50,M,18,0,0,TEL,57,73888,24160,22208,27520,45827,0.621034,1085.4,41,5000
13823,38,M,17,0,0,AOSBS,62,33198,11712,7479,14007,14569.7,0.44068,9.1,74,3600
13843,64,M,28,0,0,OTHERS,78,103282,38960,22282,42040,71585.9,0.700718,53.4,86,4000
13861,23,M,5,0,0,TEL,21,29060,10,4360,24700,21892,0.761597,615.2,25,14050
13869,41,M,14,0,0,EWIN,83,26290,6800,9360,10130,23626.5,0.905915,392.9,52,5600
13875,47,M,1,0,0,TEL,8,14314,10,10,14314,3797.6,0.301984,5.5,0,0
13953,34,M,14,0,0,TEL,13,94020,6440,4480,83100,144560,1.53861,1169.7,10,62000
13957,45,M,17,0,0,TEL,78,23478,4575,7230,11673,17175.6,0.757278,165.5,83,12320
13993,62,M,22,0,0,TEL,53,29430,13490,11620,4320,17474.5,0.605997,449.2,0,0
14012,80,M,32,0,0,TEL,80,34500,9680,13370,11450,30213.5,0.878072,1559.4,0,0
14015,24,M,6,0,0,AOSBS,56,33136,6190,17116,9830,26833,0.814914,2.5,50,11558.3
14063,51,M,30,0,0,EWIN,79,65401,24188,25643,15570,48242.8,0.746196,2008.5,0,0
14115,41,M,11,0,0,TEL,74,135670,65050,48120,22500,103544,0.764093,16557.2,9,30000
14116,53,M,24,0,0,TEL,30,12560,350,250,11960,5792,0.480255,674,0,0
14121,66,M,24,0,0,TEL,78,39850,10580,14810,14460,31333.5,0.789297,729.5,26,1600
14143,58,M,8,0,0,TEL,81,23940,9400,7340,7200,30818.4,1.29567,9,55,21400
14149,37,M,15,0,0,AOSBS,37,25393,10,9520,15873,16769.4,0.666697,1.1,41,8754
14193,56,M,27,0,0,TEL,44,21860,6750,6380,8730,8077.5,0.375915,9,44,15200
14200,77,M,36,0,0,ESC,81,39430,11980,14050,13400,30965.8,0.79117,619.3,81,10900
14247,55,M,32,0,0,AOSBS,82,20570,5490,7960,7120,24876,1.21128,20,96,22750
14264,45,M,24,0,0,AOSBS,74,396283,190485,127943,77855,177767,0.450555,2.4,96,42000
14467,50,M,19,0,0,TEL,24,42120,3030,17560,21530,26462,0.642498,9.5,33,6000
14266,52,M,31,0,0,EWIN,25,655043,104300,263100,287643,555291,0.847717,83,18,385040
14278,70,M,1,0,0,TEL,70,70955,12615,34540,23800,70726.1,0.99762,3250,8,13500
14341,39,M,20,0,0,EWIN,58,28787,12336,9793,6658,19290.8,0.672204,29.4,126,16520
14347,53,M,23,0,0,TEL,69,67192,17020,24170,26002,14914.5,0.235214,1230,0,0
14353,54,M,9,0,0,TEL,78,42810,15130,10800,16880,36909.8,0.864981,1115.6,55,14400
14429,56,M,23,0,0,TEL,37,25030,5213,9342,10475,4881.75,0.19958,0.5,34,905
14460,54,M,12,0,0,TEL,66,34748,18578,8330,7840,22026.3,0.635901,1590.4,0,0
14487,64,M,30,0,0,TEL,83,67320,12460,23720,31140,51212.4,0.769851,1280.1,58,8460
14517,50,M,6,0,0,EWIN,49,11405,3980,3200,4225,6831.85,0.608667,9.2,100,8520
14520,42,M,3,0,0,AOSBS,63,17490,4740,6450,6300,14447.1,0.837457,303.7,39,8700
14534,49,M,17,0,0,TEL,83,517655,151135,181090,185430,654702,1.27244,8.9,616,308030
14564,43,M,19,0,0,IOSBS,77,131370,38930,35030,57410,109152,0.83468,46.5,159,96962
14617,51,F,17,0,0,AOSBS,82,88990,21520,36360,31110,57937,0.657231,40.5,96,18500
14621,65,M,27,0,0,EWIN,81,96735,34300,41415,21020,70641.3,0.735159,268,77,27500
14628,45,M,15,0,0,IOSBS,48,38709,13722,20287,4700,20095.7,0.525864,27.8,0,0
14659,66,M,10,1,0,TEL,76,48550,14310,19100,15140,21738.5,0.462997,634,0,0
14688,56,M,6,0,0,TEL,71,89054,23006,36954,29094,76843.8,0.866904,236.4,83,31500
14706,57,M,32,0,0,EWIN,80,16020,3610,5940,6470,13144.3,0.821121,1360.2,0,0
14734,47,M,28,0,0,MULTI,78,90550,19580,33150,37820,80857,0.896709,491.8,75,17900
14765,50,M,19,0,0,AOSBS,41,92200,10,19020,73180,81930.5,0.897077,6,39,68910
14769,60,F,7,0,0,TEL,79,11280,3050,4000,4230,11376,1.01294,1700.5,0,0
14785,40,M,9,0,0,TEL,76,37256,13220,10548,13488,30685,0.825773,2755.2,23,4500
14840,56,M,26,0,0,AOSBS,59,10100,1970,3830,4300,7789.25,0.776163,350,49,2900
14865,44,M,23,0,0,TEL,17,13260,300,3710,9250,9522.15,0.725652,8.4,17,11200
14934,39,M,20,0,0,IOSBS,37,19830,1600,1250,16980,19718.5,1.01606,200.4,26,2000
14939,40,M,16,0,0,TEL,53,86945,41140,25137,20668,63912.9,0.7359,2119.5,45,28575
14947,57,F,33,0,0,TEL,83,98683,34720,35724,28239,71387.1,0.726233,333.5,53,23100
14974,63,M,20,0,0,ESC,79,85401,26090,30532,28779,36643.7,0.429078,2051.2,0,0
14981,61,M,31,0,0,TEL,36,32174,10,12550,19624,18351.7,0.584065,27.5,27,2800
15022,73,M,19,0,0,TEL,75,17030,6140,6550,4340,9797.5,0.58118,181.5,0,0
15043,31,M,10,0,0,MISSING,68,105350,28900,40460,35990,84001.9,0.79736,117.7,444,186068
15530,46,M,21,0,0,AOSBS,78,221808,88748,76300,56760,165855,0.754055,500.2,207,59030
15080,54,M,6,0,0,TEL,33,17960,4660,8210,5090,10032.5,0.559716,7,42,1750
15102,32,M,9,0,0,AOSBS,45,23596,11728,9970,1898,15517,0.660154,7.4,37,4710
15110,67,M,37,0,0,MULTI,61,19090,3980,5660,9450,10895.1,0.577008,211.5,32,1600
15152,69,M,33,0,0,TEL,59,16090,4960,5660,5470,12202,0.759602,341.8,48,3200
15262,59,M,22,0,0,TEL,75,19640,6440,6970,6230,8660,0.44501,12,43,3000
15300,35,F,2,0,0,AOSBS,78,12050,4940,3520,3590,10513.5,0.874979,528,48,3000
15308,46,M,17,0,0,TEL,75,41300,11210,15320,14770,27062.1,0.660753,206.7,95,4300
15433,44,M,21,0,0,OTHERS,79,73300,22550,22080,28670,47087.2,0.648632,1288,213,67400
15456,49,F,7,0,0,AOSBS,79,105629,40529,29815,35285,66629.6,0.639876,96.4,144,13500
15534,47,M,8,0,0,AOSBS,82,21558,5730,7800,8028,17141.6,0.798851,261,145,9061.2
15555,56,M,17,0,0,AOSBS,79,16750,5170,6820,4760,9355.85,0.566916,213,0,0
15612,57,M,9,0,0,TEL,70,56894,20182,26690,10022,47402.2,0.834397,389.1,48,13600
15613,53,M,12,0,0,AOSBS,65,65965,13920,17795,34250,53388,0.816918,2337.7,25,5200
15706,44,M,10,0,0,ESC,48,12410,4240,4220,3950,9398.05,0.76052,6,56,8604
15713,62,M,24,0,0,TEL,83,27370,8880,9230,9260,14465.4,0.538378,348.5,68,2200
15737,44,M,11,0,0,TEL,26,88880,7120,36040,45720,108612,1.22201,4890,3,40000
15764,55,M,15,0,0,TEL,75,68829,27366,26378,15085,44074.2,0.6463,1655,39,9000
15780,58,M,33,0,0,TEL,83,176401,50350,71279,54772,157565,0.89515,153.4,317,105420
15806,60,M,34,0,0,TEL,83,432653,125966,152219,154468,277434,0.662141,504.2,212,241200
15825,55,M,33,0,0,EWIN,83,39600,12340,14210,13050,30372.7,0.770019,97.8,0,0
